"","Hub","ID","Animal.Sex","Animal.Length..m.","Date","Date.Time"
"6610","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:22:00"
"6611","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:22:00"
"6612","aquaHub-660110","9001-52031","Male",1.6,2025-09-20,"2025-09-20 05:24:00"
"6613","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:24:00"
"6614","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:26:00"
"6615","aquaHub-660110","9001-52031","Male",1.6,2025-09-20,"2025-09-20 05:26:00"
"6616","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:27:00"
"6617","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:27:00"
"6618","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:28:00"
"6619","aquaHub-660110","9001-52031","Male",1.6,2025-09-20,"2025-09-20 05:28:00"
"6620","aquaHub-660110","9001-52031","Male",1.6,2025-09-20,"2025-09-20 05:29:00"
"6621","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:30:00"
"6622","aquaHub-660273","9001-43289","Male",171,2025-09-20,"2025-09-20 05:31:00"
"6623","aquaHub-660110","9001-52031","Male",1.6,2025-09-20,"2025-09-20 05:31:00"
"6624","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:31:00"
"6625","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:32:00"
"6626","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:32:00"
"6627","aquaHub-660273","9001-43289","Male",171,2025-09-20,"2025-09-20 05:33:00"
"6628","aquaHub-660273","9001-43289","Male",171,2025-09-20,"2025-09-20 05:35:00"
"6629","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:35:00"
"6630","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:37:00"
"6631","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:37:00"
"6632","aquaHub-660273","9001-43289","Male",171,2025-09-20,"2025-09-20 05:37:00"
"6633","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:38:00"
"6634","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:39:00"
"6635","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:40:00"
"6636","aquaHub-660273","9001-43289","Male",171,2025-09-20,"2025-09-20 05:40:00"
"6637","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:42:00"
"6638","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:42:00"
"6639","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:43:00"
"6640","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:44:00"
"6641","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:45:00"
"6642","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:45:00"
"6643","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:46:00"
"6644","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:47:00"
"6645","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:48:00"
"6646","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:48:00"
"6647","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:49:00"
"6648","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:50:00"
"6649","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:52:00"
"6650","aquaHub-660110","9001-43149","Male",165,2025-09-20,"2025-09-20 05:53:00"
"6651","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:53:00"
"6652","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 05:54:00"
"6653","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:54:00"
"6654","aquaHub-660273","9001-52038","Male",153,2025-09-20,"2025-09-20 05:56:00"
"6655","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 05:57:00"
"6656","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 05:58:00"
"6657","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 05:59:00"
"6658","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 05:59:00"
"6659","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:01:00"
"6660","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 06:01:00"
"6661","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:04:00"
"6662","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 06:04:00"
"6663","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:05:00"
"6664","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:06:00"
"6665","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:09:00"
"6666","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:10:00"
"6667","aquaHub-660298","9001-43284","Male",166,2025-09-20,"2025-09-20 06:11:00"
"6668","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:11:00"
"6669","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:12:00"
"6670","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:13:00"
"6671","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:13:00"
"6672","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:16:00"
"6673","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:16:00"
"6674","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:18:00"
"6675","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:18:00"
"6676","aquaHub-660298","9001-52039","Male",170,2025-09-20,"2025-09-20 06:23:00"
"6677","aquaHub-660298","9001-52036","Male",161,2025-09-20,"2025-09-20 06:24:00"
